name,marketHashName,BUFF,C5,HALOSKINS,YOUPIN
求生匕首（★） | 都市伪装 (略有磨损),★ Survival Knife | Urban Masked (Minimal Wear),776870,553486371,553486371,49516
求生匕首（★） | 屠夫 (略有磨损),★ Survival Knife | Slaughter (Minimal Wear),776757,553486372,553486372,48639
求生匕首（★） | 狩猎网格 (久经沙场),★ Survival Knife | Safari Mesh (Field-Tested),776805,553486373,553486373,50154
求生匕首（★） | 夜色 (久经沙场),★ Survival Knife | Night Stripe (Field-Tested),776698,553486374,553486374,49580
求生匕首（★） | 森林 DDPAT (久经沙场),★ Survival Knife | Forest DDPAT (Field-Tested),776400,553486375,553486375,51702
求生匕首（★） | 表面淬火 (崭新出厂),★ Survival Knife | Case Hardened (Factory New),776305,553486376,553486376,58127
求生匕首（★） | 渐变之色 (略有磨损),★ Survival Knife | Fade (Minimal Wear),777061,553486377,553486377,61228
求生匕首（★） | 北方森林 (久经沙场),★ Survival Knife | Boreal Forest (Field-Tested),776717,553486378,553486378,50501
求生匕首（★） | 人工染色 (破损不堪),★ Survival Knife | Stained (Well-Worn),776868,553486379,553486379,52585
求生匕首（★） | 屠夫 (久经沙场),★ Survival Knife | Slaughter (Field-Tested),776866,553486380,553486380,57645
求生匕首（★） | 夜色 (战痕累累),★ Survival Knife | Night Stripe (Battle-Scarred),776864,553486381,553486381,47204
求生匕首（★） | 蓝钢 (略有磨损),★ Survival Knife | Blue Steel (Minimal Wear),776986,553486382,553486382,52821
求生匕首（★ StatTrak™） | 表面淬火 (战痕累累),★ StatTrak™ Survival Knife | Case Hardened (Battle-Scarred),776784,553486383,553486383,61275
求生匕首（★） | 蓝钢 (久经沙场),★ Survival Knife | Blue Steel (Field-Tested),776082,553486384,553486384,52356
求生匕首（★） | 表面淬火 (破损不堪),★ Survival Knife | Case Hardened (Well-Worn),776813,553486385,553486385,9935
求生匕首（★） | 森林 DDPAT (略有磨损),★ Survival Knife | Forest DDPAT (Minimal Wear),776863,553486386,553486386,54923
求生匕首（★ StatTrak™） | 北方森林 (久经沙场),★ StatTrak™ Survival Knife | Boreal Forest (Field-Tested),776862,553486387,553486387,61244
求生匕首（★） | 人工染色 (略有磨损),★ Survival Knife | Stained (Minimal Wear),776867,553486388,553486388,55386
求生匕首（★） | 北方森林 (战痕累累),★ Survival Knife | Boreal Forest (Battle-Scarred),776877,553486389,553486389,47332
求生匕首（★） | 深红之网 (久经沙场),★ Survival Knife | Crimson Web (Field-Tested),776921,553486390,553486390,52101
流浪者匕首（★ StatTrak™）,★ StatTrak™ Nomad Knife,776850,553486391,553486391,56212
流浪者匕首（★）,★ Nomad Knife,776583,553486392,553486392,43810
流浪者匕首（★） | 渐变之色 (崭新出厂),★ Nomad Knife | Fade (Factory New),776440,553486393,553486393,34683
流浪者匕首（★） | 蓝钢 (破损不堪),★ Nomad Knife | Blue Steel (Well-Worn),776161,553486394,553486394,52282
流浪者匕首（★） | 狩猎网格 (略有磨损),★ Nomad Knife | Safari Mesh (Minimal Wear),776835,553486395,553486395,52429
流浪者匕首（★） | 都市伪装 (略有磨损),★ Nomad Knife | Urban Masked (Minimal Wear),776839,553486396,553486396,44966
流浪者匕首（★） | 都市伪装 (久经沙场),★ Nomad Knife | Urban Masked (Field-Tested),776796,553486397,553486397,49719
流浪者匕首（★） | 深红之网 (破损不堪),★ Nomad Knife | Crimson Web (Well-Worn),776898,553486398,553486398,49666
流浪者匕首（★ StatTrak™） | 渐变之色 (崭新出厂),★ StatTrak™ Nomad Knife | Fade (Factory New),776852,553486399,553486399,50865
流浪者匕首（★ StatTrak™） | 表面淬火 (久经沙场),★ StatTrak™ Nomad Knife | Case Hardened (Field-Tested),776851,553486400,553486400,56353
流浪者匕首（★） | 夜色 (久经沙场),★ Nomad Knife | Night Stripe (Field-Tested),776581,553486401,553486401,46727
流浪者匕首（★ StatTrak™） | 人工染色 (略有磨损),★ StatTrak™ Nomad Knife | Stained (Minimal Wear),776816,553486402,553486402,61288
流浪者匕首（★） | 屠夫 (略有磨损),★ Nomad Knife | Slaughter (Minimal Wear),776684,553486403,553486403,46506
流浪者匕首（★） | 人工染色 (战痕累累),★ Nomad Knife | Stained (Battle-Scarred),777037,553486404,553486404,51828
流浪者匕首（★） | 北方森林 (久经沙场),★ Nomad Knife | Boreal Forest (Field-Tested),776895,553486405,553486405,52048
流浪者匕首（★） | 表面淬火 (破损不堪),★ Nomad Knife | Case Hardened (Well-Worn),776831,553486406,553486406,54764
流浪者匕首（★ StatTrak™） | 深红之网 (战痕累累),★ StatTrak™ Nomad Knife | Crimson Web (Battle-Scarred),777044,553486407,553486407,61330
流浪者匕首（★） | 森林 DDPAT (久经沙场),★ Nomad Knife | Forest DDPAT (Field-Tested),776175,553486408,553486408,51035
流浪者匕首（★） | 夜色 (战痕累累),★ Nomad Knife | Night Stripe (Battle-Scarred),776901,553486409,553486409,50549
流浪者匕首（★） | 都市伪装 (战痕累累),★ Nomad Knife | Urban Masked (Battle-Scarred),776838,553486410,553486410,52852
流浪者匕首（★） | 狩猎网格 (久经沙场),★ Nomad Knife | Safari Mesh (Field-Tested),776826,553486411,553486411,51833
流浪者匕首（★） | 渐变之色 (略有磨损),★ Nomad Knife | Fade (Minimal Wear),776832,553486412,553486412,58361
流浪者匕首（★） | 都市伪装 (破损不堪),★ Nomad Knife | Urban Masked (Well-Worn),776840,553486413,553486413,48489
流浪者匕首（★） | 人工染色 (略有磨损),★ Nomad Knife | Stained (Minimal Wear),776878,553486414,553486414,52797
流浪者匕首（★） | 表面淬火 (崭新出厂),★ Nomad Knife | Case Hardened (Factory New),776332,553486415,553486415,51326
流浪者匕首（★） | 表面淬火 (久经沙场),★ Nomad Knife | Case Hardened (Field-Tested),776932,553486416,553486416,53266
流浪者匕首（★） | 表面淬火 (战痕累累),★ Nomad Knife | Case Hardened (Battle-Scarred),776890,553486417,553486417,54874
流浪者匕首（★） | 人工染色 (破损不堪),★ Nomad Knife | Stained (Well-Worn),776837,553486418,553486418,52762
流浪者匕首（★ StatTrak™） | 北方森林 (久经沙场),★ StatTrak™ Nomad Knife | Boreal Forest (Field-Tested),777042,553486419,553486419,53485
流浪者匕首（★） | 森林 DDPAT (略有磨损),★ Nomad Knife | Forest DDPAT (Minimal Wear),776833,553486420,553486420,55691
流浪者匕首（★ StatTrak™） | 蓝钢 (久经沙场),★ StatTrak™ Nomad Knife | Blue Steel (Field-Tested),777072,553486421,553486421,61314
流浪者匕首（★） | 枯焦之色 (略有磨损),★ Nomad Knife | Scorched (Minimal Wear),776882,553486422,553486422,49885
流浪者匕首（★） | 枯焦之色 (久经沙场),★ Nomad Knife | Scorched (Field-Tested),776669,553486423,553486423,48348
流浪者匕首（★） | 蓝钢 (战痕累累),★ Nomad Knife | Blue Steel (Battle-Scarred),776830,553486424,553486424,47239
流浪者匕首（★） | 狩猎网格 (破损不堪),★ Nomad Knife | Safari Mesh (Well-Worn),776819,553486425,553486425,55541
流浪者匕首（★） | 狩猎网格 (战痕累累),★ Nomad Knife | Safari Mesh (Battle-Scarred),776834,553486426,553486426,51871
流浪者匕首（★） | 深红之网 (久经沙场),★ Nomad Knife | Crimson Web (Field-Tested),776875,553486427,553486427,48374
流浪者匕首（★ StatTrak™） | 森林 DDPAT (久经沙场),★ StatTrak™ Nomad Knife | Forest DDPAT (Field-Tested),776926,553486428,553486428,55000
流浪者匕首（★） | 屠夫 (崭新出厂),★ Nomad Knife | Slaughter (Factory New),776836,553486429,553486429,47515
流浪者匕首（★） | 夜色 (略有磨损),★ Nomad Knife | Night Stripe (Minimal Wear),776849,553486430,553486430,53264
骷髅匕首（★） | 都市伪装 (久经沙场),★ Skeleton Knife | Urban Masked (Field-Tested),776153,553486431,553486431,45535
骷髅匕首（★ StatTrak™） | 森林 DDPAT (战痕累累),★ StatTrak™ Skeleton Knife | Forest DDPAT (Battle-Scarred),776859,553486432,553486432,61367
骷髅匕首（★） | 枯焦之色 (久经沙场),★ Skeleton Knife | Scorched (Field-Tested),776872,553486433,553486433,46639
骷髅匕首（★） | 北方森林 (久经沙场),★ Skeleton Knife | Boreal Forest (Field-Tested),776640,553486434,553486434,49510
骷髅匕首（★） | 狩猎网格 (略有磨损),★ Skeleton Knife | Safari Mesh (Minimal Wear),776309,553486435,553486435,53369
骷髅匕首（★） | 蓝钢 (略有磨损),★ Skeleton Knife | Blue Steel (Minimal Wear),776786,553486436,553486436,49441
骷髅匕首（★） | 森林 DDPAT (久经沙场),★ Skeleton Knife | Forest DDPAT (Field-Tested),776563,553486437,553486437,45180
骷髅匕首（★ StatTrak™） | 人工染色 (久经沙场),★ StatTrak™ Skeleton Knife | Stained (Field-Tested),776861,553486438,553486438,53798
骷髅匕首（★） | 蓝钢 (破损不堪),★ Skeleton Knife | Blue Steel (Well-Worn),775719,553486439,553486439,50795
骷髅匕首（★） | 枯焦之色 (破损不堪),★ Skeleton Knife | Scorched (Well-Worn),776848,553486440,553486440,3803
骷髅匕首（★） | 渐变之色 (崭新出厂),★ Skeleton Knife | Fade (Factory New),776716,553486441,553486441,46695
骷髅匕首（★） | 人工染色 (战痕累累),★ Skeleton Knife | Stained (Battle-Scarred),777090,553486442,553486442,47147
骷髅匕首（★ StatTrak™） | 表面淬火 (战痕累累),★ StatTrak™ Skeleton Knife | Case Hardened (Battle-Scarred),776858,553486443,553486443,61356
骷髅匕首（★ StatTrak™） | 蓝钢 (战痕累累),★ StatTrak™ Skeleton Knife | Blue Steel (Battle-Scarred),776856,553486444,553486444,58008
骷髅匕首（★） | 深红之网 (久经沙场),★ Skeleton Knife | Crimson Web (Field-Tested),776748,553486445,553486445,51727
骷髅匕首（★ StatTrak™） | 枯焦之色 (久经沙场),★ StatTrak™ Skeleton Knife | Scorched (Field-Tested),776860,553486446,553486446,53897
骷髅匕首（★ StatTrak™） | 蓝钢 (破损不堪),★ StatTrak™ Skeleton Knife | Blue Steel (Well-Worn),776857,553486447,553486447,61376
骷髅匕首（★） | 蓝钢 (崭新出厂),★ Skeleton Knife | Blue Steel (Factory New),776847,553486448,553486448,61349
骷髅匕首（★）,★ Skeleton Knife,775988,553486449,553486449,44661
骷髅匕首（★） | 夜色 (久经沙场),★ Skeleton Knife | Night Stripe (Field-Tested),776755,553486450,553486450,44066
骷髅匕首（★） | 屠夫 (略有磨损),★ Skeleton Knife | Slaughter (Minimal Wear),776798,553486451,553486451,51802
骷髅匕首（★ StatTrak™） | 枯焦之色 (略有磨损),★ StatTrak™ Skeleton Knife | Scorched (Minimal Wear),776914,553486452,553486452,51469
骷髅匕首（★） | 屠夫 (崭新出厂),★ Skeleton Knife | Slaughter (Factory New),775729,553486453,553486453,49816
骷髅匕首（★） | 枯焦之色 (战痕累累),★ Skeleton Knife | Scorched (Battle-Scarred),776593,553486454,553486454,604
骷髅匕首（★） | 人工染色 (久经沙场),★ Skeleton Knife | Stained (Field-Tested),776763,553486455,553486455,52374
骷髅匕首（★） | 夜色 (略有磨损),★ Skeleton Knife | Night Stripe (Minimal Wear),776893,553486456,553486456,51920
系绳匕首（★） | 枯焦之色 (战痕累累),★ Paracord Knife | Scorched (Battle-Scarred),776845,553486457,553486457,53359
系绳匕首（★） | 枯焦之色 (久经沙场),★ Paracord Knife | Scorched (Field-Tested),776766,553486458,553486458,44878
系绳匕首（★） | 夜色 (破损不堪),★ Paracord Knife | Night Stripe (Well-Worn),777187,553486459,553486459,57898
系绳匕首（★）,★ Paracord Knife,776671,553486460,553486460,44787
系绳匕首（★） | 狩猎网格 (略有磨损),★ Paracord Knife | Safari Mesh (Minimal Wear),776961,553486461,553486461,53144
系绳匕首（★） | 表面淬火 (久经沙场),★ Paracord Knife | Case Hardened (Field-Tested),776923,553486462,553486462,53146
系绳匕首（★） | 屠夫 (久经沙场),★ Paracord Knife | Slaughter (Field-Tested),776787,553486463,553486463,53557
系绳匕首（★） | 狩猎网格 (破损不堪),★ Paracord Knife | Safari Mesh (Well-Worn),777159,553486464,553486464,52757
系绳匕首（★） | 夜色 (久经沙场),★ Paracord Knife | Night Stripe (Field-Tested),776829,553486465,553486465,49320
系绳匕首（★） | 狩猎网格 (久经沙场),★ Paracord Knife | Safari Mesh (Field-Tested),776691,553486466,553486466,47043
系绳匕首（★） | 屠夫 (崭新出厂),★ Paracord Knife | Slaughter (Factory New),776846,553486467,553486467,49448
系绳匕首（★） | 都市伪装 (战痕累累),★ Paracord Knife | Urban Masked (Battle-Scarred),776474,553486468,553486468,56487
系绳匕首（★ StatTrak™） | 枯焦之色 (战痕累累),★ StatTrak™ Paracord Knife | Scorched (Battle-Scarred),776855,553486469,553486469,61212
系绳匕首（★） | 森林 DDPAT (略有磨损),★ Paracord Knife | Forest DDPAT (Minimal Wear),776844,553486470,553486470,55694
系绳匕首（★） | 蓝钢 (久经沙场),★ Paracord Knife | Blue Steel (Field-Tested),776841,553486471,553486471,51578
系绳匕首（★） | 屠夫 (略有磨损),★ Paracord Knife | Slaughter (Minimal Wear),776903,553486472,553486472,52722
系绳匕首（★ StatTrak™） | 蓝钢 (久经沙场),★ StatTrak™ Paracord Knife | Blue Steel (Field-Tested),776854,553486473,553486473,61206
系绳匕首（★） | 蓝钢 (略有磨损),★ Paracord Knife | Blue Steel (Minimal Wear),776842,553486474,553486474,49606
系绳匕首（★） | 深红之网 (略有磨损),★ Paracord Knife | Crimson Web (Minimal Wear),776141,553486475,553486475,56276
系绳匕首（★ StatTrak™） | 枯焦之色 (略有磨损),★ StatTrak™ Paracord Knife | Scorched (Minimal Wear),776027,553486476,553486476,61210
系绳匕首（★） | 夜色 (略有磨损),★ Paracord Knife | Night Stripe (Minimal Wear),777038,553486477,553486477,52144
系绳匕首（★） | 渐变之色 (崭新出厂),★ Paracord Knife | Fade (Factory New),776296,553486478,553486478,49539
系绳匕首（★） | 人工染色 (久经沙场),★ Paracord Knife | Stained (Field-Tested),776483,553486479,553486479,2000
系绳匕首（★ StatTrak™）,★ StatTrak™ Paracord Knife,776692,553486480,553486480,53862
系绳匕首（★） | 都市伪装 (久经沙场),★ Paracord Knife | Urban Masked (Field-Tested),776785,553486481,553486481,4533
系绳匕首（★ StatTrak™） | 蓝钢 (略有磨损),★ StatTrak™ Paracord Knife | Blue Steel (Minimal Wear),777243,553486482,553486482,61205
系绳匕首（★） | 人工染色 (破损不堪),★ Paracord Knife | Stained (Well-Worn),776779,553486483,553486483,51322
系绳匕首（★） | 森林 DDPAT (久经沙场),★ Paracord Knife | Forest DDPAT (Field-Tested),776843,553486484,553486484,45461
系绳匕首（★ StatTrak™） | 人工染色 (略有磨损),★ StatTrak™ Paracord Knife | Stained (Minimal Wear),776907,553486485,553486485,61196
系绳匕首（★） | 深红之网 (破损不堪),★ Paracord Knife | Crimson Web (Well-Worn),776902,553486486,553486486,55912
黑狼 | 军刀,Blackwolf | Sabre,774894,553486487,553486487,1209
爱娃特工 | 联邦调查局（FBI）,Special Agent Ava | FBI,774738,553486488,553486488,820
执行者 | 凤凰战士,Enforcer | Phoenix,774816,553486489,553486489,806
海军上尉里克索尔 | 海军水面战中心海豹部队,Lt. Commander Ricksaw | NSWC SEAL,774712,553486490,553486490,215
第三特种兵连 | 德国特种部队突击队,3rd Commando Company | KSK,774706,553486491,553486491,845
准备就绪的列赞 | 军刀,Rezan The Ready | Sabre,774854,553486492,553486492,421
特种兵 | 联邦调查局（FBI）特警,Operator | FBI SWAT,774864,553486493,553486493,1054
“医生”罗曼诺夫 | 军刀,'The Doctor' Romanov | Sabre,774774,553486494,553486494,822
马克西姆斯 | 军刀,Maximus | Sabre,774701,553486495,553486495,1046
地面叛军 | 精锐分子,Ground Rebel  | Elite Crew,774881,553486496,553486496,162
马尔库斯·戴劳 | 联邦调查局（FBI）人质营救队,Markus Delrow | FBI HRT,774786,553486497,553486497,1056
枪手 | 凤凰战士,Soldier | Phoenix,775002,553486498,553486498,150
海豹突击队第六分队士兵 | 海军水面战中心海豹部队,Seal Team 6 Soldier | NSWC SEAL,774788,553486499,553486499,254
弹弓 | 凤凰战士,Slingshot | Phoenix,774853,553486500,553486500,805
迈克·赛弗斯 | 联邦调查局（FBI）狙击手,Michael Syfers  | FBI Sniper,774827,553486501,553486501,439
“两次”麦考伊 | 美国空军战术空中管制部队,'Two Times' McCoy | USAF TACP,774691,553486502,553486502,169
铅弹 | 海军水面战中心海豹部队,Buckshot | NSWC SEAL,774762,553486503,553486503,326
奥西瑞斯 | 精锐分子,Osiris | Elite Crew,774902,553486504,553486504,2017
德拉戈米尔 | 军刀,Dragomir | Sabre,774952,553486505,553486505,325
精英穆哈里克先生 | 精锐分子,The Elite Mr. Muhlik | Elite Crew,774871,553486506,553486506,520
B 中队指挥官 | 英国空军特别部队,B Squadron Officer | SAS,775000,553486507,553486507,807
沙哈马特教授 | 精锐分子,Prof. Shahmat | Elite Crew,774974,553486508,553486508,253
折刀（★） | 枯焦之色 (崭新出厂),★ Navaja Knife | Scorched (Factory New),767509,553486514,553486514,61000
海豹短刀（★ StatTrak™） | 夜色 (略有磨损),★ StatTrak™ Classic Knife | Night Stripe (Minimal Wear),773827,553486521,553486521,55712
海豹短刀（★ StatTrak™） | 北方森林 (破损不堪),★ StatTrak™ Classic Knife | Boreal Forest (Well-Worn),773887,553486528,553486528,61162
海豹短刀（★ StatTrak™） | 森林 DDPAT (崭新出厂),★ StatTrak™ Classic Knife | Forest DDPAT (Factory New),773895,553486533,,
