timestamp,open_price,high_price,low_price,close_price,volume,turnover
1725462239,1025.04,1027.53,1026.32,1027.42,66010,84908806.46
1725548742,1027.42,1028.12,1026.35,1026.95,66361,85458117.9
1725634957,1026.95,1027.22,1025.87,1027.03,65664,83718786.8
1725721356,1027.03,1028.14,1027.17,1028.14,65894,80586591.52
1725807752,1028.14,1029.14,1028.02,1028.74,66174,81225148.73
1725894154,1028.79,1029.14,1027.94,1028.48,67682,82448771.82
1725980566,1028.48,1028.8,1027.3,1027.97,70067,80298926.49
1726066958,1027.97,1028.4,1026.83,1026.98,206176,74590082.18
1726153362,1026.98,1027.34,1025.02,1025.42,157771,62092400.05
1726239763,1025.42,1025.73,1024.52,1025.17,111755,53572658.35
1726326162,1025.17,1026.22,1025.13,1025.75,185086,76982534.25
1726412574,1025.75,1026.82,1026.04,1026.74,201758,74055430.7
1726498961,1026.74,1028.41,1027.02,1028.41,222601,77216223.72
1726585358,1028.41,1029.35,1028.18,1029.02,255021,75504081.15
1726671766,1029.02,1029.58,1028.4,1029.06,1142862,80825112.87
1726758176,1029.06,1029.41,1027.79,1028.29,1865679,50913559.86
1726844573,1028.29,1029.06,1028.02,1029.06,1506650,15985708.21
1726931262,1029.06,1030.68,1027.09,1029.88,1667846,17332109.27
1727017390,1029.88,1030.42,1028.57,1028.57,1654400,16256094.26
1727103768,1028.57,1028.91,1026.29,1026.66,1533592,14081475.49
1727190164,1026.66,1027.04,1025.1,1025.58,1358333,14011308.81
1727276562,1025.58,1025.78,1023.48,1023.76,1537666,15478564.39
1727363090,1023.76,1024.03,1020.04,1020.89,1657350,33655390.85
1727450164,1020.89,1021.12,1014.54,1014.74,1529552,32346812.36
1727535847,1014.74,1016.51,1014.73,1016.51,1742333,31324578.09
1727622494,1016.51,1017.28,1015.26,1016.33,1651875,39005136.92
1727708661,1016.33,1017.47,1016.49,1016.49,1595928,32237801.39
1727795056,1016.49,1018.89,1016.94,1018.74,1489680,32675229.49
1727881479,1018.74,1020.48,1019.2,1020.48,1653790,31174959.26
1727967876,1020.48,1020.86,1018.33,1018.82,3115356,54063041.98
1728054251,1018.82,1019.15,1017.21,1017.33,2034595,42236966.43
1728140638,1017.33,1017.66,1015.2,1015.5,1907684,30481924.39
1728227059,1015.5,1015.62,1013.26,1013.99,1667739,29015092.21
1728313469,1013.99,1014.41,1011.14,1011.14,1385745,28091987.33
1728399891,1011.14,1011.51,1006.25,1006.25,1456132,31351564.08
1728486252,1006.25,1006.51,1002.31,1003.3,1428792,33265581.7
1728572690,1003.3,1003.73,1001.34,1003.52,1662400,37513177.06
1728659102,1003.52,1005.03,1000.36,1000.59,1855818,54072160.76
1728745480,1000.59,1004.85,1000.2,1004.73,2214876,54717285.94
1728831667,1004.73,1005.83,1003.96,1005.72,2162843,52839580.86
1728918308,1005.72,1006.29,1004.31,1006.18,1854884,40856255.56
1729004686,1006.18,1006.94,1004.64,1006.94,1793941,48481712.52
1729091096,1006.94,1009.3,1006.64,1009.26,1776567,55668208.76
1729177462,1009.26,1013.51,1009.21,1013.32,2074721,42958174.88
1729263886,1013.32,1013.82,1011.9,1013.65,1876485,42698748.95
1729350356,1013.65,1013.68,1011.91,1013.66,2068315,42778630.6
1729436693,1013.66,1013.68,1011.67,1012.65,1946667,75439622.15
1729523099,1012.65,1012.95,1011.18,1012.19,1679138,39139724.27
1729610775,1012.19,1012.2,1009.74,1010.3,1654783,38451581.66
1729697082,1010.3,1010.28,1008.75,1009.63,1725221,38872044.37
1729783357,1009.63,1010.15,1008.38,1009.82,1870506,37313102.35
1729869916,1009.82,1009.79,1007.9,1009.25,1936363,48787550.82
1729955164,1009.25,1009.7,1008.36,1009.63,1826097,39637238.7
1730041852,1009.63,1009.71,1008.7,1009.46,1712164,37589324.79
1730129314,1009.46,1009.5,1008.26,1009.01,1554704,37044663.24
1730217310,1009.01,1009.43,1008.02,1008.52,1532702,36662008.9
1730303710,1008.52,1008.96,1007.88,1008.44,1647805,35885963.31
1730390110,1008.44,1008.65,1006.05,1007.59,1858135,36804279.81
1730476510,1007.59,1010.36,1007.48,1010.36,1799806,41032303.76
1730562910,1010.36,1011.51,1010.32,1011.22,1769875,41413147.17
1730649310,1011.22,1011.93,1010.76,1011.73,1688848,38991683.38
1730735710,1011.73,1012.39,1011.24,1012.39,1619328,36900016.87
1730822110,1012.39,1012.65,1011.18,1011.74,1398517,35778785.28
1730908510,1011.74,1012.03,1009.89,1010.85,1525260,37047537.08
1730994910,1010.85,1011.22,1009.56,1009.82,1639353,43204957.43
1731081310,1009.82,1010.01,1008.12,1008.92,1532516,32011049.14
1731167710,1008.92,1009.63,1008.14,1008.8,1648374,33303252.84
1731254110,1008.8,1009.26,1008.02,1008.51,1629250,33180682.51
1731340510,1008.51,1008.92,1007.36,1007.81,1448957,36363363.22
1731426910,1007.81,1008.56,1007.13,1008.48,1349807,35447425.03
1731513310,1008.48,1009.41,1008.35,1009.16,885563,36521290.17
1731599710,1009.16,1012.46,1009.15,1012.46,2302436,47022828.57
1731686110,1012.46,1015.48,1012.48,1015.48,1674462,44952170.17
1731772510,1015.48,1019.77,1015.5,1019.73,1665554,44542414.01
1731858910,1019.73,1023.05,1019.72,1023.05,1414560,43826659.29
1731945310,1023.05,1024.61,1023.09,1023.95,1738395,51980584.16
1732031710,1023.95,1024.81,1023.57,1024.34,1606427,37211659.0
1732118110,1024.34,1026.13,1024.31,1026.13,1697119,40247781.28
1732204510,1026.13,1028.28,1026.15,1028.28,1900606,33696699.97
1732290910,1028.28,1032.12,1028.32,1032.12,1766441,36181735.71
1732377310,1032.12,1033.39,1031.1,1031.97,1746024,49241530.14
1732463710,1031.97,1032.48,1029.78,1030.07,1647731,37564396.98
1732550110,1030.07,1030.58,1028.48,1028.56,897423,19287643.52
1732636510,1028.56,1028.93,1026.49,1027.18,1903859,38837443.62
1732722910,1027.18,1027.54,1025.78,1026.34,1614700,36824017.73
1732809310,1026.34,1026.72,1022.65,1025.0,2472194,53508043.83
1732895710,1025.0,1025.48,1023.86,1024.38,2082839,43627551.46
1732982110,1024.38,1024.72,1022.75,1023.76,1967075,45673751.02
1733068510,1023.76,1024.1,1022.55,1022.99,1756954,34958800.51
1733154910,1022.99,1023.67,1020.79,1023.26,1512537,34810267.19
1733241310,1023.26,1023.77,1022.51,1023.53,1542441,49570346.45
1733327710,1023.53,1024.02,1022.82,1023.31,1648838,47062007.77
1733414110,1023.31,1023.65,1021.58,1022.13,1771524,49625101.32
1733500510,1022.13,1022.36,1020.62,1021.69,1585796,36318657.2
1733586910,1021.69,1021.95,1020.07,1020.6,1649006,34184622.92
1733673310,1020.6,1020.98,1018.52,1018.94,1736856,34532604.66
1733759710,1018.96,1019.06,1014.52,1014.79,1443425,29703047.32
1733846110,1014.79,1014.9,1010.39,1010.74,1358376,30638630.0
1733932510,1010.74,1011.03,1007.15,1007.18,1584373,38825213.83
1734018910,1007.18,1007.42,1003.77,1004.45,1758227,28410093.0
1734105310,1004.45,1005.35,1003.52,1004.54,1619921,34543893.98
1734191710,1004.54,1005.79,1004.35,1005.55,1757496,40471669.95
1734278110,1005.55,1006.53,1004.74,1005.34,1838959,44318441.05
1734364510,1005.34,1006.7,1005.1,1006.69,1635510,42460975.88
1734450910,1006.69,1009.27,1006.41,1008.37,1552082,43682867.22
1734537310,1008.37,1013.69,1009.29,1013.69,1625785,44922524.98
1734623710,1013.69,1016.9,1013.6,1016.9,1881124,48738404.24
1734710110,1016.9,1019.61,1016.9,1019.61,1876507,47695851.8
1734796510,1019.61,1021.94,1019.62,1021.94,1958739,57735308.86
1734882910,1021.94,1023.7,1021.93,1023.66,1826711,45062056.54
1734969310,1023.66,1024.95,1023.4,1024.62,1725013,42811415.09
1735055710,1024.62,1025.59,1024.25,1025.05,1817799,31094805.74
1735142110,1025.05,1026.04,1024.35,1025.62,1842952,39843365.4
1735228510,1025.62,1026.82,1025.37,1026.4,2148665,46310460.57
1735314910,1026.4,1027.67,1026.06,1027.61,1889908,46020283.3
1735401310,1027.61,1030.3,1027.58,1030.3,1793740,42642242.09
1735487710,1030.3,1033.58,1030.3,1033.58,1840780,37219841.12
1735574110,1033.58,1035.9,1033.46,1035.89,1783275,40674022.04
1735660510,1035.89,1039.46,1035.82,1039.46,1784713,42092723.26
1735746910,1039.46,1043.11,1039.39,1043.1,1761009,50240092.64
1735833310,1043.1,1045.4,1043.21,1044.27,2057529,52750270.58
1735919710,1044.27,1044.73,1042.29,1042.72,1964531,44317046.8
1736006110,1042.72,1043.28,1041.07,1041.71,1892435,44018050.74
1736092510,1041.71,1043.31,1041.34,1042.25,1918015,56041759.37
1736178910,1042.25,1043.4,1037.96,1043.3,1860866,37751397.55
1736265310,1043.3,1044.15,1042.62,1043.63,1771461,34518583.85
1736351710,1043.63,1044.49,1042.9,1043.78,1871345,41754309.04
1736438110,1043.78,1044.25,1042.15,1042.8,1971550,30403679.66
1736524510,1042.8,1043.31,1041.86,1042.49,1901200,32053982.81
1736610910,1042.49,1043.5,1041.92,1042.94,1997539,32680685.01
1736697310,1042.94,1044.2,1042.69,1043.87,1938799,33014817.68
1736783710,1043.87,1044.62,1043.34,1044.6,1620260,29504255.33
1736870110,1044.6,1046.05,1044.42,1046.05,1563776,28287639.75
1736956510,1046.05,1047.13,1045.86,1046.75,1836195,31585743.68
1737042910,1046.75,1048.86,1046.77,1048.85,1976727,31812005.49
1737129310,1048.85,1051.85,1048.83,1051.85,1862116,30430751.68
1737215710,1051.85,1058.13,1051.94,1058.13,1935987,32754013.06
1737302110,1058.13,1063.36,1058.15,1063.36,1992790,33160739.01
1737388510,1063.36,1065.7,1063.08,1063.52,1684978,30647530.91
1737474910,1063.52,1063.73,1055.2,1055.57,1599806,29405720.03
1737561310,1055.57,1055.61,1052.36,1053.56,1755441,29924429.59
1737647710,1053.56,1055.26,1052.93,1053.48,1993107,29774518.39
1737734110,1053.48,1054.16,1052.37,1053.77,2001685,31481574.58
1737820510,1053.77,1056.93,1053.81,1056.93,2014583,34233073.89
1737906910,1056.93,1059.75,1056.94,1059.75,2056666,32611945.98
1737993310,1059.75,1063.63,1059.64,1063.62,1789962,31821615.81
1738079710,1063.62,1065.96,1063.62,1065.96,1832767,35402451.6
1738166110,1065.96,1068.2,1065.85,1067.84,1937973,35630339.71
1738252510,1067.84,1070.18,1067.84,1070.18,1944323,32620126.68
1738338910,1070.18,1074.04,1070.16,1074.04,1809392,33114665.58
1738425310,1074.04,1076.88,1074.06,1076.84,2182008,38717685.21
1738511710,1076.84,1079.53,1076.88,1079.49,2168636,38748763.95
1738598110,1079.49,1082.6,1079.51,1082.55,1820656,33818611.47
1738684510,1082.55,1086.81,1082.58,1086.81,1891558,34141974.69
1738770910,1086.81,1087.61,1084.89,1085.97,1976809,35696192.96
1738857310,1085.97,1091.64,1085.63,1091.64,2395489,37849110.61
1738943710,1091.64,1104.87,1091.71,1104.87,2132149,38251458.34
1739030110,1104.87,1114.78,1104.88,1114.35,2397537,51776595.82
1739116510,1114.35,1115.95,1105.13,1105.13,2194615,55147130.94
1739202910,1105.13,1106.12,1095.32,1096.12,1903575,50373518.18
1739289310,1096.12,1097.31,1093.73,1094.78,1935273,61233846.32
1739375710,1094.78,1103.48,1094.78,1103.48,1990077,67783249.34
1739462110,1103.48,1110.95,1103.28,1110.95,2268756,62029585.15
1739548510,1110.95,1117.77,1110.94,1117.77,2094956,57852817.56
1739634910,1117.77,1126.62,1117.77,1126.62,2263410,61495365.87
1739721310,1126.62,1138.16,1126.77,1135.29,2245103,64922986.99
1739807710,1135.29,1142.6,1137.82,1138.71,2061002,62682859.49
1739894110,1138.71,1145.72,1138.44,1145.72,1881799,51726884.41
1739980510,1145.72,1152.53,1145.66,1152.53,1993272,67487770.05
1740066910,1152.53,1157.1,1152.54,1156.68,2402664,75266518.13
1740153310,1156.68,1158.6,1155.56,1158.32,2333211,69196351.51
1740239710,1158.32,1159.19,1151.07,1151.07,2481458,76688001.82
1740326110,1151.07,1151.08,1135.61,1136.15,2367739,78333469.71
1740412510,1136.15,1136.6,1121.6,1123.33,1930923,62322388.63
1740498911,1123.33,1137.75,1123.39,1137.75,1984804,59712269.27
1740585310,1137.75,1142.92,1137.46,1142.87,2224061,74425897.65
1740671710,1142.87,1143.78,1140.71,1141.6,2355863,63319016.67
1740758110,1141.6,1142.11,1139.21,1140.65,2164657,63764779.27
1740844510,1140.65,1142.53,1140.28,1142.53,2448046,73614184.07
1740930911,1142.53,1146.51,1142.52,1146.51,2267200,66557308.54
1741017310,1146.51,1154.15,1146.42,1154.15,2048784,77699687.07
1741103710,1154.15,1167.35,1154.13,1167.19,2133279,95917485.71
1741190110,1167.19,1174.05,1167.42,1173.49,2146119,79831269.77
1741276510,1173.49,1174.47,1170.5,1173.91,2382498,80115213.02
1741362910,1173.91,1177.22,1173.85,1177.22,2254335,60540070.03
1741449310,1177.22,1189.17,1176.95,1189.17,2298076,71828671.14
1741535710,1189.17,1205.77,1189.23,1205.77,2139673,57546325.44
1741622110,1205.69,1218.79,1205.69,1218.79,2042823,50505993.88
1741708510,1218.79,1259.98,1218.89,1258.58,1890217,36407680.83
1741794910,1258.58,1261.57,1229.04,1229.04,2123795,114659654.82
1741881310,1229.04,1228.94,1202.63,1223.95,2098163,83928606.48
1741967710,1223.95,1226.81,1222.77,1226.07,2299195,55792893.08
1742054110,1226.07,1233.62,1225.92,1233.62,715281,38583676.63
1742140510,1233.62,1244.43,1233.59,1244.35,3144136,67890066.81
1742226910,1244.35,1245.41,1237.67,1238.08,2001079,53590566.97
1742313310,1238.08,1238.18,1227.86,1230.15,1977469,53882819.39
1742399710,1230.15,1232.09,1216.78,1216.78,1971151,42334199.54
1742486111,1216.78,1216.48,1195.58,1209.64,2038651,43792685.08
1742572510,1209.64,1210.36,1202.86,1203.31,2015170,48862611.89
1742658910,1203.31,1203.58,1192.91,1194.03,2144190,70659606.89
1742745310,1194.03,1201.38,1193.99,1201.3,2172632,59064547.27
1742831710,1201.3,1210.15,1201.23,1210.15,1809278,57177565.13
1742918110,1210.15,1217.65,1210.22,1217.42,1894318,73978231.67
1743004510,1217.42,1218.08,1210.01,1211.0,1900986,58754703.68
1743090910,1211.0,1211.51,1206.71,1207.71,2134399,57823214.23
1743177310,1207.71,1211.71,1206.03,1211.71,2047206,74055637.2
1743263710,1211.71,1213.0,1200.19,1204.55,2089399,72083077.76
1743350110,1204.55,1205.81,1202.58,1205.76,2032463,62510789.33
1743436510,1205.76,1219.29,1205.36,1219.29,1990764,65802997.18
1743522910,1219.29,1235.02,1219.42,1235.01,2693363,91227636.29
1743609310,1235.01,1239.08,1235.19,1237.6,2697058,72227427.19
1743695710,1237.6,1237.96,1231.41,1231.75,2516977,67005172.04
1743782110,1231.75,1233.27,1231.7,1233.27,2224290,63162119.31
1743868510,1233.27,1233.96,1231.11,1231.75,2352371,62969201.53
1743954910,1231.75,1232.49,1228.35,1232.49,2346458,69189694.24
1744041310,1232.49,1240.74,1229.65,1240.62,1984903,69707801.96
1744127710,1240.62,1254.85,1241.17,1253.85,2102293,88161307.0
1744214110,1253.85,1261.09,1253.41,1261.09,2516645,89787026.76
1744300510,1261.09,1287.4,1260.76,1285.93,2707273,99170342.75
1744386910,1285.93,1288.79,1280.56,1282.77,2452956,93986617.54
1744473310,1282.77,1294.23,1282.59,1294.23,2393571,50643417.51
1744559710,1294.23,1332.56,1294.84,1332.56,2253254,56623790.25
1744646110,1332.56,1337.56,1318.42,1322.3,2123539,52651760.61
1744732510,1322.3,1322.79,1287.85,1287.85,2106094,49542226.21
1744818910,1287.85,1296.49,1283.35,1295.99,2265184,50189528.6
1744905310,1295.99,1298.69,1291.08,1298.69,2419928,50316447.29
1744991710,1298.69,1310.46,1298.33,1310.45,2382346,53207881.36
1745078110,1310.45,1310.82,1299.68,1303.78,2358269,49955286.75
1745164510,1303.78,1328.12,1303.75,1325.54,2286545,53677227.41
1745250910,1325.54,1346.93,1325.05,1346.23,2213420,56859084.45
1745337310,1346.23,1358.55,1341.48,1358.55,2082964,51924873.98
1745423710,1358.55,1410.35,1358.76,1394.4,2310946,65429672.02
1745510110,1394.4,1404.0,1380.76,1393.04,2396998,63025242.8
1745596510,1393.04,1398.25,1392.48,1394.08,2331510,50768315.1
1745682910,1394.08,1395.01,1373.05,1373.05,2453279,49890343.46
1745769310,1373.05,1373.61,1345.75,1371.07,2275116,49187978.41
1745855710,1371.07,1400.75,1353.2,1400.75,2043254,49723000.58
1745942110,1400.75,1418.61,1400.98,1412.57,2047066,54684786.92
1746028510,1412.57,1414.76,1394.51,1402.37,2229525,67062057.93
1746114910,1402.37,1449.7,1402.26,1449.7,2568159,100489882.15
1746201310,1449.7,1514.17,1448.96,1505.31,2555235,133590104.99
1746287710,1505.31,1578.28,1505.44,1578.28,2516109,105649053.24
1746374110,1578.28,1721.0,1581.95,1683.01,2606840,189554138.6
1746460510,1683.01,1689.7,1632.66,1683.43,2280398,117033641.93
1746546910,1683.43,1764.84,1684.97,1747.45,2214830,146269599.77
1746633310,1747.45,1746.79,1628.89,1633.41,2276933,117325547.71
1746719710,1633.41,1643.89,1473.93,1492.62,2519452,109561188.62
1746806110,1492.62,1490.55,1260.85,1297.91,2266050,143257965.99
1746892510,1297.91,1352.79,1293.65,1352.11,2284523,92392072.11
1746978910,1352.11,1399.49,1351.93,1373.5,2136482,95749718.03
1747065310,1373.5,1373.0,1312.52,1317.51,1885494,81353855.51
1747151710,1317.51,1325.28,1283.63,1283.63,1968659,80719351.13
1747238110,1283.63,1292.06,1238.67,1238.93,2152173,93657647.11
1747324510,1238.93,1278.02,1238.2,1276.27,2268551,77403001.24
1747410910,1276.27,1320.81,1275.42,1315.34,2156674,82249415.91
1747497310,1315.34,1331.75,1314.65,1330.86,2268588,79186430.28
1747583710,1330.86,1362.16,1330.75,1354.79,2201502,79917956.06
1747670111,1354.79,1374.57,1354.66,1357.28,1946597,73314585.76
1747756510,1357.28,1358.4,1337.76,1338.66,1897175,68841263.74
1747842910,1338.66,1353.75,1336.84,1353.69,2114071,68424158.83
1747929311,1353.69,1375.5,1353.55,1375.5,2249623,75310128.14
1748015710,1375.5,1398.17,1375.6,1398.17,2614928,89626711.9
1748102110,1398.17,1418.74,1396.42,1408.02,2402106,88970507.23
1748188510,1408.02,1409.18,1391.75,1403.88,2208595,74468586.47
1748274910,1403.88,1410.98,1404.24,1406.37,2028486,76094450.83
1748361310,1406.37,1414.76,1403.0,1414.76,2002823,82958256.15
1748447710,1414.76,1446.06,1414.93,1446.06,2046510,78396221.24
1748534110,1446.06,1450.24,1438.05,1438.21,2335885,71718650.41
1748620510,1438.21,1438.34,1419.39,1426.94,2297540,76558859.94
1748706910,1426.94,1433.02,1427.02,1432.1,2323119,72002521.49
1748793310,1432.1,1447.5,1432.04,1447.5,2388037,82667742.7
1748879710,1447.5,1453.02,1442.23,1447.21,2087292,83177572.24
1748966110,1447.21,1448.59,1415.74,1416.99,2025342,87842703.87
1749052510,1416.99,1417.9,1388.14,1409.16,2042897,95336973.2
1749138910,1409.16,1410.81,1400.32,1409.55,2285976,77960904.14
1749225310,1409.55,1428.03,1406.92,1428.03,2072291,81544101.44
1749311710,1428.03,1431.82,1422.47,1423.86,2167065,77649732.98
1749398110,1423.86,1428.7,1423.83,1427.9,2096719,75617433.82
1749484510,1427.98,1433.7,1427.98,1433.42,1930094,86103469.22
1749570910,1433.42,1434.99,1424.12,1424.12,1854409,77206134.84
1749657310,1424.12,1424.91,1412.0,1420.57,2092663,85941990.64
1749743710,1420.57,1426.91,1420.49,1426.81,2167500,76882589.77
1749830110,1426.81,1432.44,1426.75,1432.44,2143568,82612423.77
1749916510,1432.44,1434.32,1425.9,1425.92,2266756,78145269.91
1750002910,1425.92,1425.93,1417.71,1422.17,2080133,71374212.35
1750089310,1422.17,1424.13,1414.46,1414.46,1961238,70167140.98
1750175710,1414.46,1414.72,1395.42,1395.67,1840222,75084650.8
1750262110,1395.67,1406.6,1387.01,1406.45,1959603,77510871.06
1750348510,1406.45,1410.93,1405.92,1410.87,2249655,85533573.93
1750434910,1410.87,1414.42,1407.58,1411.71,2146602,86603709.9
1750521310,1411.71,1413.72,1407.89,1409.02,2154540,83632182.83
1750607710,1409.02,1409.9,1405.6,1406.44,2102110,80389919.28
1750694110,1406.44,1408.46,1404.22,1404.46,2045117,73477497.43
1750780510,1404.46,1411.26,1404.43,1411.26,1910904,84148633.3
1750866910,1411.26,1419.89,1411.29,1419.89,2024366,87646029.29
1750953310,1419.89,1439.63,1419.99,1438.95,2313008,109617281.25
1751039710,1438.95,1438.95,1429.14,1436.61,2378615,92617862.76
1751126110,1436.61,1448.45,1436.69,1448.45,2386761,100232782.82
1751212510,1448.45,1454.91,1448.47,1454.34,2295994,102519327.89
1751298910,1454.34,1459.82,1450.47,1459.82,2255649,92452097.93
1751385310,1459.82,1482.56,1459.79,1482.5,2242618,128591288.56
1751471710,1482.5,1486.36,1477.06,1477.14,2338618,98647087.35
1751558110,1477.14,1479.11,1471.81,1479.11,2493858,92073128.35
1751644510,1479.11,1487.58,1469.21,1483.21,2378426,113647369.69
1751730910,1483.21,1484.89,1476.1,1480.86,2178898,82767695.03
1751817310,1480.86,1482.74,1474.77,1474.79,2163890,82944472.96
1751903710,1474.79,1475.17,1464.63,1472.37,2000286,85135617.36
1751990110,1472.37,1473.57,1468.12,1468.21,2021602,78630472.98
1752076510,1468.21,1468.14,1453.29,1453.29,2229374,81547099.21
1752162910,1453.29,1467.95,1449.44,1467.93,2421849,87977523.91
1752249310,1467.93,1475.44,1467.79,1475.44,2158195,86589557.65
1752335710,1475.44,1484.77,1475.44,1484.77,2443000,97252011.56
1752422110,1484.77,1487.85,1484.82,1487.85,2190900,88948032.82
1752508510,1487.85,1504.29,1488.1,1504.03,2058099,109032222.74
1752594910,1504.03,1508.16,1499.52,1508.15,2130057,99846763.72
1752681310,1508.15,1510.78,1463.85,1463.85,2410199,95369476.69
1752767710,1463.85,1463.45,1389.99,1438.24,2369996,111822096.3
1752854110,1438.24,1444.54,1439.03,1441.17,2224188,82697350.36
1752940510,1441.17,1441.97,1415.52,1415.66,2318160,61097381.45
1753026910,1415.66,1415.86,1377.17,1377.24,2152136,62241895.12
1753113310,1377.24,1378.98,1254.53,1300.56,2011601,103831620.9
1753199710,1300.56,1370.28,1291.96,1370.27,1832361,78352935.78
1753286110,1370.27,1376.95,1353.44,1361.39,1730946,56633057.94
1753372510,1361.39,1380.31,1358.64,1380.31,2181397,59616914.11
1753458910,1380.31,1389.77,1379.35,1389.75,2045118,62033505.08
1753545310,1389.75,1402.51,1389.77,1402.51,2170383,64057005.56
1753631710,1402.51,1405.12,1399.36,1399.36,2076303,60705788.94
1753718110,1399.36,1400.1,1392.78,1399.84,1916572,63073096.92
1753804510,1399.84,1403.43,1395.99,1396.37,2005184,86016184.1
1753890910,1396.37,1396.22,1385.46,1388.18,2242030,69360308.53
1753977310,1388.18,1395.83,1387.7,1395.83,2340866,73105328.11
1754063710,1395.83,1400.06,1395.77,1398.13,2323349,67585178.56
1754150110,1398.13,1398.31,1393.61,1394.03,2222980,64946208.01
1754236510,1394.03,1394.65,1389.59,1390.75,2254486,61639638.8
1754322910,1390.75,1390.99,1379.84,1379.84,2057151,59153841.82
1754409310,1379.84,1379.66,1366.99,1367.48,2001496,62059402.01
1754495710,1367.48,1367.84,1357.72,1358.32,2158689,44746383.63
1754582110,1358.32,1358.33,1352.01,1352.18,2134586,35116772.8
1754668510,1352.18,1352.19,1343.41,1344.55,2056757,34880271.02
1754754910,1344.55,1360.72,1344.6,1360.72,2095135,37060123.45
1754841310,1360.72,1363.09,1357.46,1357.74,1986064,33716036.84
1754927710,1357.74,1357.96,1349.4,1349.54,1858426,45794509.77
1755014110,1349.54,1349.81,1345.01,1345.89,1882657,50684425.34
1755100510,1345.89,1349.09,1341.87,1349.09,2073364,47581379.95
1755186910,1349.09,1355.61,1349.11,1355.59,2060617,43740480.35
1755273310,1355.59,1377.47,1355.58,1377.47,2226643,87020731.76
1755359710,1377.47,1397.01,1377.51,1397.01,2158292,86362447.31
1755446110,1397.01,1398.44,1393.46,1393.61,2136322,65409157.07
1755532510,1393.61,1405.15,1391.36,1404.92,1982887,77799749.87
1755618910,1404.92,1411.84,1404.54,1411.84,1938497,75714772.49
1755705310,1411.84,1417.53,1411.8,1414.76,2353098,78664845.59
1755791710,1414.76,1415.8,1410.3,1413.12,2207541,70972684.43
1755878110,1413.12,1415.7,1411.85,1415.7,2321123,81458745.23
1755964510,1415.7,1417.82,1413.43,1413.8,2421748,79369902.03
1756050910,1413.8,1421.6,1413.67,1421.6,2453973,82843642.95
1756137310,1421.6,1432.99,1421.6,1432.99,2251415,86808205.93
1756223710,1432.99,1455.31,1429.87,1455.15,2164429,102498712.68
1756310110,1455.15,1476.52,1455.18,1476.51,2278967,114699257.05
1756396510,1476.51,1479.64,1470.82,1471.12,2455068,95122398.65
1756482910,1471.12,1487.88,1471.17,1487.86,2321349,100511857.82
1756569310,1487.86,1490.11,1486.05,1486.34,2457763,86516002.24
1756655710,1486.34,1500.43,1486.37,1500.43,2345779,88978485.5
1756742110,1500.43,1512.32,1500.45,1512.32,2180793,114043309.03
1756828510,1512.32,1520.52,1512.38,1520.52,2593680,98692194.53
1756914910,1520.52,1525.53,1520.64,1525.47,2544151,101096436.66
1757001310,1525.47,1542.59,1525.47,1542.16,2578845,125215212.04
1757087710,1542.16,1544.93,1536.15,1539.94,2339686,100229735.12
1757174110,1539.94,1541.37,1530.14,1533.4,2440468,91402297.3
1757260510,1533.4,1554.01,1533.38,1553.98,2438642,105790556.07
1757346910,1554.01,1558.66,1551.89,1551.89,2203908,110775711.58
1757433310,1551.89,1564.23,1539.85,1564.23,2484992,129727462.8
1757519710,1564.23,1570.52,1559.77,1565.41,3264440,122225846.04
1757606110,1565.41,1594.38,1566.08,1594.38,3565676,165840470.32
1757692510,1594.38,1620.46,1594.66,1608.81,3455957,169915567.25
1757778910,1608.81,1609.36,1545.76,1547.96,3353638,120255326.91
1757865310,1547.96,1581.15,1548.72,1579.66,2842171,104661866.45
1757951710,1579.66,1579.45,1523.57,1535.6,2499898,97860798.53
1758038110,1535.6,1558.82,1532.79,1557.92,2392489,97759829.64
1758124510,1557.92,1568.08,1558.19,1568.02,3501573,125581563.43
1758210910,1568.02,1575.96,1564.41,1575.96,3649769,137893806.25
1758297310,1575.96,1590.11,1576.04,1589.9,3214288,116223077.43
1758383710,1589.9,1591.58,1586.6,1589.24,3222709,102829624.76
1758470110,1589.24,1592.77,1569.55,1581.93,3066943,95354604.86
1758556510,1581.93,1581.61,1564.66,1568.52,2883196,87371946.68
1758642910,1568.52,1570.3,1553.96,1555.99,2814737,93139823.33
1758729310,1555.99,1564.17,1555.66,1560.73,3216861,86840038.91
1758815710,1560.73,1562.88,1554.82,1559.19,3399973,87779999.93
1758902110,1559.19,1573.27,1559.28,1572.57,3252217,103205940.83
1758988510,1572.57,1579.69,1572.64,1579.44,3225816,97317124.29
1759074910,1579.44,1582.56,1570.33,1574.67,3224250,105572659.12
1759161310,1574.67,1591.99,1574.83,1586.74,2999436,125571327.18
1759247710,1586.74,1590.31,1579.38,1580.33,3110459,95446454.59
1759334110,1580.33,1582.11,1575.03,1577.03,3282453,89683480.2
1759420510,1577.03,1583.3,1576.99,1581.2,4412598,109314359.36
1759506910,1581.2,1589.14,1581.21,1589.14,3532130,114053972.26
1759593310,1589.14,1599.82,1589.17,1599.82,3480347,128145080.49
1759679710,1599.82,1605.77,1600.1,1602.27,3391007,126913817.63
1759766110,1602.27,1608.09,1602.27,1608.09,3063365,108009094.76
1759852510,1608.09,1621.97,1607.96,1620.91,3166881,134912735.48
